key,fare_amount
2011-12-13 22:00:00.000000208,20.222233
2011-12-13 22:00:00.000000210,20.312836
2011-12-13 22:00:00.000000181,20.246765
2011-12-13 22:00:00.000000111,20.078032
2011-12-13 22:00:00.000000161,20.58424
2011-12-13 22:00:00.000000209,20.32456
2011-12-13 22:00:00.00000029,20.223316
2011-12-13 22:00:00.00000067,20.33794
2011-12-13 22:00:00.000000202,20.35327
2011-12-13 22:00:00.000000245,20.507923
2011-12-13 22:00:00.000000206,20.081787
2011-12-13 22:00:00.0000003,20.179008
2011-12-13 22:00:00.00000060,20.26697
2011-12-13 22:00:00.00000053,20.21653
2011-12-13 22:00:00.000000201,20.599045
2011-12-13 22:00:00.000000212,20.492283
2011-12-13 22:00:00.000000235,19.87223
2011-12-13 22:00:00.000000170,21.147816
2011-12-13 22:00:00.000000253,20.239117
2011-12-13 22:00:00.000000172,20.590918
2011-12-13 22:00:00.00000086,20.307335
2011-12-13 22:00:00.000000223,22.88159
2011-12-13 22:00:00.0000009,19.964315
2011-12-13 22:00:00.00000031,20.018429
2011-12-13 22:00:00.000000243,20.505821
2011-12-13 22:00:00.000000133,20.456644
2011-12-13 22:00:00.000000199,20.157349
2011-12-13 22:00:00.000000104,21.091864
2011-12-13 22:00:00.00000023,23.003677
2011-12-13 22:00:00.00000075,22.072803
2011-12-13 22:00:00.000000217,20.303694
2011-12-13 22:00:00.000000220,20.352894
2011-12-13 22:00:00.000000211,20.244648
2011-12-13 22:00:00.000000150,20.08315
2011-12-13 22:00:00.00000020,20.28935
2011-12-13 22:00:00.000000254,20.173386
2011-12-13 22:00:00.000000183,20.133162
2011-12-13 22:00:00.000000166,20.61144
2011-12-13 22:00:00.00000063,20.14314
2011-12-13 22:00:00.000000124,20.303719
2011-12-13 22:00:00.000000219,20.253439
2011-12-13 22:00:00.00000099,20.580772
2011-12-13 22:00:00.00000041,20.253807
2011-12-13 22:00:00.00000080,20.447548
2011-12-13 22:00:00.000000216,20.854744
2011-12-13 22:00:00.000000240,20.228876
2011-12-13 22:00:00.000000153,20.16197
2011-12-13 22:00:00.00000068,20.234985
2011-12-13 22:00:00.000000263,20.479065
2011-12-13 22:00:00.00000061,20.106255
2011-12-13 22:00:00.000000162,20.208467
2011-12-13 22:00:00.00000045,20.297834
2011-12-13 22:00:00.000000193,20.413216
2011-12-13 22:00:00.000000112,21.489693
2011-12-13 22:00:00.000000165,20.184498
2011-12-13 22:00:00.000000255,20.086382
2011-12-13 22:00:00.000000106,21.52179
2011-12-13 22:00:00.000000125,19.959429
2011-12-13 22:00:00.000000250,20.398308
2011-12-13 22:00:00.0000006,20.317886
2011-12-13 22:00:00.00000090,20.265112
2011-12-13 22:00:00.00000055,20.164873
2011-12-13 22:00:00.000000188,20.37824
2011-12-13 22:00:00.000000259,20.532017
2011-12-13 22:00:00.000000142,20.86714
2011-12-13 22:00:00.000000155,20.374672
2011-12-13 22:00:00.00000082,20.157698
2011-12-13 22:00:00.00000069,20.305948
2011-12-13 22:00:00.00000097,20.639608
2011-12-13 22:00:00.000000107,21.36011
2011-12-13 22:00:00.000000126,20.294857
2011-12-13 22:00:00.00000012,20.435001
2011-12-13 22:00:00.000000158,20.122742
2011-12-13 22:00:00.000000196,20.28701
2011-12-13 22:00:00.000000132,21.087255
2011-12-13 22:00:00.000000244,20.204014
2011-12-13 22:00:00.000000268,20.130466
2011-12-13 22:00:00.00000064,20.400393
2011-12-13 22:00:00.000000159,20.38377
2011-12-13 22:00:00.000000163,21.141443
2011-12-13 22:00:00.000000232,19.836164
2011-12-13 22:00:00.0000007,20.24871
2011-12-13 22:00:00.00000054,20.318836
2011-12-13 22:00:00.000000230,19.779205
2011-12-13 22:00:00.000000256,20.349768
2011-12-13 22:00:00.000000146,20.154655
2011-12-13 22:00:00.000000265,20.346207
2011-12-13 22:00:00.00000076,20.176634
2011-12-13 22:00:00.00000062,20.762413
2011-12-13 22:00:00.00000032,20.13409
2011-12-13 22:00:00.000000213,20.231052
2011-12-13 22:00:00.00000083,20.685595
2011-12-13 22:00:00.00000026,20.433783
2011-12-13 22:00:00.000000239,20.493382
2011-12-13 22:00:00.000000233,20.47559
2011-12-13 22:00:00.00000089,20.26408
2011-12-13 22:00:00.000000267,20.332165
2011-12-13 22:00:00.000000176,20.13602
2011-12-13 22:00:00.000000139,20.27621
2011-12-13 22:00:00.00000027,20.224209
2011-12-13 22:00:00.00000042,20.332771
2011-12-13 22:00:00.000000241,20.77732
2011-12-13 22:00:00.000000222,20.425789
2012-03-12 09:50:24.0000001,20.171082
2012-03-12 09:50:24.0000003,20.22147
2012-03-12 09:50:24.0000002,20.12952
2014-05-13 07:33:52.0000006,20.19684
2014-05-13 07:33:52.0000004,20.099846
2014-05-13 07:33:52.0000001,20.238405
2014-05-13 07:33:52.0000002,20.17186
2014-05-13 07:33:52.0000003,20.410206
2011-06-30 09:37:08.0000002,20.314667
2011-06-30 09:37:08.0000003,20.162594
2012-09-18 17:13:40.0000002,20.354753
2012-09-18 17:13:40.0000001,20.133247
2011-06-07 12:11:56.0000004,19.673365
2011-06-07 12:11:56.0000001,20.23066
2011-06-07 12:11:56.0000003,20.973528
2011-06-07 12:11:56.0000002,20.151188
2011-06-07 12:11:56.0000005,20.140013
2010-05-21 23:04:44.0000002,21.20224
2010-05-21 23:04:44.0000001,20.555399
2009-01-28 16:36:28.0000002,20.264017
2009-01-28 16:36:28.0000003,23.33392
2009-01-28 16:36:28.0000005,20.246496
2009-01-28 16:36:28.0000006,20.097734
2009-01-28 16:36:28.0000001,20.136536
2012-03-12 02:58:56.0000001,20.48326
2010-07-21 22:06:12.0000005,20.160448
2010-07-21 22:06:12.0000003,20.316107
2010-07-21 22:06:12.0000001,20.897175
2010-07-21 22:06:12.0000002,20.339344
2009-04-12 16:00:56.0000001,20.044903
2013-05-24 13:37:32.0000001,20.180477
2011-07-29 20:50:36.0000001,20.471373
2011-07-29 20:50:36.0000003,21.063097
2011-07-29 20:50:36.0000002,20.264507
2014-03-05 21:07:12.0000003,20.092491
2014-03-05 21:07:12.0000004,20.315893
2009-11-28 15:07:24.0000004,22.707256
2009-11-28 15:07:24.0000001,20.21571
2009-11-28 15:07:24.0000003,20.302685
2015-04-11 14:16:12.0000003,20.199675
2015-04-11 14:16:12.00000010,20.159182
2015-04-11 14:16:12.00000011,20.172281
2015-04-11 14:16:12.0000001,20.260815
2015-04-11 14:16:12.0000002,20.226978
2015-04-11 14:16:12.0000006,23.132103
2015-04-11 14:16:12.0000007,20.264408
2015-04-11 14:16:12.0000008,20.28513
2014-11-15 10:57:20.0000002,20.191578
2014-11-15 10:57:20.0000001,20.160503
2010-07-31 15:47:28.0000001,20.192505
2014-05-12 20:56:48.0000005,20.267448
2014-05-12 20:56:48.0000001,20.298183
2014-05-12 20:56:48.0000004,20.196594
2014-05-12 20:56:48.0000003,20.38152
2014-05-12 20:56:48.0000002,20.053047
2014-01-16 06:00:48.0000001,20.43107
2014-04-23 11:18:40.0000003,20.373016
2014-04-23 11:18:40.0000002,20.198175
2014-04-23 11:18:40.0000001,20.149935
2011-09-22 04:49:56.0000001,20.779936
2011-10-28 07:35:52.0000003,20.138638
2011-10-28 07:35:52.0000002,20.535076
2011-10-28 07:35:52.0000001,20.274181
2015-05-10 19:54:00.0000001,20.273893
2015-05-10 19:54:00.0000003,20.22733
2015-05-10 19:54:00.0000005,20.277737
2015-05-10 19:54:00.0000004,20.100208
2011-03-28 23:18:48.0000001,20.046911
2014-08-26 01:31:04.0000001,21.227364
2015-02-26 15:55:48.0000004,20.373108
2015-02-26 15:55:48.0000003,20.208748
2015-02-26 15:55:48.0000002,20.164274
2013-11-22 15:36:36.0000002,20.18332
2010-02-13 11:03:04.0000002,20.157476
2010-02-13 11:03:04.0000001,20.224045
2010-02-13 11:03:04.0000004,20.155804
2010-02-13 11:03:04.0000003,20.194016
2011-06-26 18:48:08.0000004,20.030212
2011-06-26 18:48:08.0000005,20.589855
2011-06-26 18:48:08.0000002,20.279388
2011-06-26 18:48:08.0000001,20.318089
2010-10-14 23:48:56.0000001,20.318996
2010-10-14 23:48:56.0000002,20.19357
2010-10-14 23:48:56.0000003,19.984207
2010-10-14 23:48:56.0000004,20.18629
2011-01-22 07:48:28.0000001,20.095444
2011-10-17 18:49:20.0000003,20.521849
2011-10-17 18:49:20.0000002,20.357357
2011-10-17 18:49:20.0000005,20.208075
2009-03-24 16:39:12.0000002,20.35701
2009-03-24 16:39:12.0000004,20.27581
2009-03-24 16:39:12.0000003,20.406656
2009-03-24 16:39:12.0000001,20.208588
2014-07-21 18:19:00.000000102,20.196846
2014-07-21 18:19:00.000000106,20.087704
2014-07-21 18:19:00.000000107,20.233845
2014-07-21 18:19:00.00000094,21.302704
2014-07-21 18:19:00.000000161,20.36777
2014-07-21 18:19:00.000000129,20.187696
2014-07-21 18:19:00.00000083,20.122858
2014-07-21 18:19:00.000000163,20.032207
2014-07-21 18:19:00.000000117,20.125124
2014-07-21 18:19:00.00000028,20.178371
2014-07-21 18:19:00.00000089,20.057865
2014-07-21 18:19:00.000000130,20.13395
2014-07-21 18:19:00.000000105,20.314152
2014-07-21 18:19:00.000000123,20.143553
2014-07-21 18:19:00.000000103,23.193539
2014-07-21 18:19:00.000000227,20.18412
2014-07-21 18:19:00.000000189,20.304228
2014-07-21 18:19:00.000000168,20.25836
2014-07-21 18:19:00.000000173,20.1205
2014-07-21 18:19:00.000000128,20.072365
2014-07-21 18:19:00.000000143,21.314703
2014-07-21 18:19:00.00000018,19.99416
2014-07-21 18:19:00.00000049,20.101534
2014-07-21 18:19:00.00000022,20.145023
2014-07-21 18:19:00.000000200,20.097565
2014-07-21 18:19:00.000000193,20.234137
2014-07-21 18:19:00.000000231,20.202175
2014-07-21 18:19:00.000000202,20.008904
2014-07-21 18:19:00.00000092,21.030352
2014-07-21 18:19:00.000000148,20.213345
2014-07-21 18:19:00.00000057,20.229692
2014-07-21 18:19:00.00000074,20.284033
2014-07-21 18:19:00.000000183,20.077007
2014-07-21 18:19:00.000000221,20.294325
2014-07-21 18:19:00.00000078,20.292679
2014-07-21 18:19:00.00000058,20.206516
2014-07-21 18:19:00.000000214,20.306742
2014-07-21 18:19:00.000000122,20.452988
2014-07-21 18:19:00.000000137,20.19405
2014-07-21 18:19:00.00000027,20.360836
2014-07-21 18:19:00.00000047,19.860395
2014-07-21 18:19:00.00000061,20.02933
2014-07-21 18:19:00.000000196,20.335629
2014-07-21 18:19:00.000000125,20.42461
2014-07-21 18:19:00.000000126,20.519928
2014-07-21 18:19:00.000000145,20.207483
2014-07-21 18:19:00.00000080,20.091785
2014-07-21 18:19:00.00000055,20.373901
2014-07-21 18:19:00.00000066,20.441692
2014-07-21 18:19:00.000000111,20.141605
2014-07-21 18:19:00.00000042,20.383944
2014-07-21 18:19:00.000000215,20.245438
2014-07-21 18:19:00.00000043,20.777523
2014-07-21 18:19:00.000000119,20.589373
2014-07-21 18:19:00.000000115,20.432362
2014-07-21 18:19:00.0000009,20.363678
2014-07-21 18:19:00.00000075,20.367426
2014-07-21 18:19:00.000000118,20.174347
2014-07-21 18:19:00.00000038,20.60925
2014-07-21 18:19:00.000000124,20.122784
2014-07-21 18:19:00.000000242,20.063622
2014-07-21 18:19:00.00000019,20.215933
2014-07-21 18:19:00.00000056,20.079607
2014-07-21 18:19:00.000000239,20.389172
2014-07-21 18:19:00.000000101,20.225094
2014-07-21 18:19:00.000000216,21.842058
2014-07-21 18:19:00.000000198,20.23915
2014-07-21 18:19:00.000000174,21.390413
2014-07-21 18:19:00.00000070,20.137302
2014-07-21 18:19:00.0000004,20.371035
2014-07-21 18:19:00.000000135,20.068092
2014-07-21 18:19:00.000000165,20.16003
2014-07-21 18:19:00.00000010,20.541273
2014-07-21 18:19:00.000000211,20.152151
2014-07-21 18:19:00.000000190,20.45455
2014-07-21 18:19:00.00000021,20.26752
2014-07-21 18:19:00.000000204,20.345129
2014-07-21 18:19:00.000000112,20.150425
2014-07-21 18:19:00.000000169,20.11696
2014-07-21 18:19:00.000000226,20.162472
2014-07-21 18:19:00.000000109,20.206951
2014-07-21 18:19:00.000000113,20.66475
2014-07-21 18:19:00.000000127,20.499798
2014-07-21 18:19:00.000000182,20.14891
2014-07-21 18:19:00.00000036,20.128231
2014-07-21 18:19:00.000000220,20.173859
2014-07-21 18:19:00.000000121,20.161848
2014-07-21 18:19:00.00000050,20.39478
2014-07-21 18:19:00.000000178,20.193697
2014-07-21 18:19:00.000000166,20.28553
2014-07-21 18:19:00.000000224,20.270302
2014-07-21 18:19:00.000000134,20.31876
2014-07-21 18:19:00.000000195,20.42594
2014-07-21 18:19:00.00000015,21.555254
2014-07-21 18:19:00.0000005,22.779741
2014-07-21 18:19:00.000000120,20.517076
2014-07-21 18:19:00.000000133,20.247995
2014-07-21 18:19:00.00000044,20.1604
2014-07-21 18:19:00.000000233,20.146194
2014-07-21 18:19:00.00000063,20.255714
2014-07-21 18:19:00.000000167,20.130663
2014-07-21 18:19:00.000000208,20.34105
2014-07-21 18:19:00.00000030,20.038696
2014-07-21 18:19:00.00000098,20.155777
2014-07-21 18:19:00.000000179,20.20678
2014-07-21 18:19:00.000000219,20.232422
2014-07-21 18:19:00.0000006,20.200188
2014-07-21 18:19:00.0000008,20.186272
2014-07-21 18:19:00.00000031,19.916231
2014-07-21 18:19:00.000000225,20.141731
2014-07-21 18:19:00.000000235,20.388485
2014-07-21 18:19:00.000000104,20.370102
2014-07-21 18:19:00.00000011,20.200554
2014-07-21 18:19:00.00000026,20.292997
2014-07-21 18:19:00.000000228,20.28134
2014-07-21 18:19:00.000000154,20.19887
2014-07-21 18:19:00.000000240,20.319195
2014-07-21 18:19:00.00000069,20.330564
2014-07-21 18:19:00.000000210,20.37387
2014-07-21 18:19:00.00000097,19.657413
2014-07-21 18:19:00.000000136,20.311249
2014-07-21 18:19:00.000000150,20.29059
2014-07-21 18:19:00.00000060,20.21512
2014-07-21 18:19:00.00000073,20.18259
2014-07-21 18:19:00.000000177,20.81577
2014-07-21 18:19:00.000000222,20.263063
2014-07-21 18:19:00.0000003,20.557663
2014-07-21 18:19:00.00000012,20.149773
2014-07-21 18:19:00.000000139,20.182823
2014-07-21 18:19:00.000000194,20.353159
2014-07-21 18:19:00.00000014,20.065239
2014-07-21 18:19:00.00000051,20.180515
2014-07-21 18:19:00.000000218,20.254679
2014-07-21 18:19:00.000000181,20.277405
2014-07-21 18:19:00.000000114,20.44541
2014-07-21 18:19:00.00000072,20.289669
2014-07-21 18:19:00.000000213,20.2379
2014-07-21 18:19:00.00000064,20.239332
2012-12-07 16:13:08.0000001,19.952755
2011-06-13 09:55:04.0000005,20.378498
2011-06-13 09:55:04.0000004,20.214401
2011-06-13 09:55:04.0000001,20.29266
2014-12-27 22:31:56.0000002,20.115639
2014-11-24 09:50:20.0000001,20.206917
2014-11-24 09:50:20.0000002,20.513096
2015-02-17 12:29:52.0000003,20.226734
2015-02-17 12:29:52.0000002,20.102537
2015-02-17 12:29:52.0000004,20.435474
2015-02-17 12:29:52.0000001,20.189693
2010-02-21 21:57:20.0000001,20.201733
2010-02-21 21:57:20.0000002,20.307493
2010-09-20 16:48:00.000000101,19.999773
2010-09-20 16:48:00.000000140,20.185127
2010-09-20 16:48:00.00000052,20.40062
2010-09-20 16:48:00.00000038,20.372013
2010-09-20 16:48:00.000000135,20.183968
2010-09-20 16:48:00.000000145,20.089302
2010-09-20 16:48:00.00000090,20.644047
2010-09-20 16:48:00.00000088,21.625143
2010-09-20 16:48:00.000000161,20.553448
2010-09-20 16:48:00.000000160,20.232025
2010-09-20 16:48:00.00000012,20.161236
2010-09-20 16:48:00.00000028,23.09668
2010-09-20 16:48:00.000000117,20.738056
2010-09-20 16:48:00.00000018,20.238968
2010-09-20 16:48:00.00000059,20.276989
2010-09-20 16:48:00.00000061,20.241608
2010-09-20 16:48:00.00000037,20.25332
2010-09-20 16:48:00.000000133,20.48101
2010-09-20 16:48:00.000000141,20.2521
2010-09-20 16:48:00.000000113,21.526215
2010-09-20 16:48:00.00000067,20.594288
2010-09-20 16:48:00.00000066,21.375963
2010-09-20 16:48:00.000000128,20.396637
2010-09-20 16:48:00.000000109,20.373064
2010-09-20 16:48:00.000000167,21.507126
2010-09-20 16:48:00.00000065,20.112793
2010-09-20 16:48:00.000000157,22.432335
2010-09-20 16:48:00.00000045,19.992167
2010-09-20 16:48:00.00000054,20.10988
2010-09-20 16:48:00.00000076,20.19178
2010-09-20 16:48:00.000000125,19.96846
2010-09-20 16:48:00.00000031,20.59307
2010-09-20 16:48:00.000000105,20.275436
2010-09-20 16:48:00.00000017,20.353363
2010-09-20 16:48:00.000000127,20.299364
2010-09-20 16:48:00.000000149,22.644478
2010-09-20 16:48:00.00000039,20.816593
2010-09-20 16:48:00.00000095,22.353737
2010-09-20 16:48:00.00000062,20.111732
2010-09-20 16:48:00.00000029,20.238182
2010-09-20 16:48:00.000000155,21.477737
2010-09-20 16:48:00.000000123,20.120571
2010-09-20 16:48:00.00000020,20.403181
2010-09-20 16:48:00.0000003,20.361252
2010-09-20 16:48:00.000000102,20.260626
2010-09-20 16:48:00.00000096,20.408537
2010-09-20 16:48:00.00000087,20.354458
2010-09-20 16:48:00.00000063,21.548624
2010-09-20 16:48:00.00000078,20.40135
2010-09-20 16:48:00.00000049,20.24127
2010-09-20 16:48:00.000000115,20.396381
2010-09-20 16:48:00.00000080,20.391338
2010-09-20 16:48:00.00000046,19.743938
2010-09-20 16:48:00.00000048,20.31696
2010-09-20 16:48:00.00000033,21.440042
2010-09-20 16:48:00.000000136,20.265617
2010-09-20 16:48:00.00000032,19.979326
2010-09-20 16:48:00.00000082,20.179024
2010-09-20 16:48:00.00000091,20.017256
2010-09-20 16:48:00.00000051,21.815983
2010-09-20 16:48:00.000000107,20.335342
2010-09-20 16:48:00.000000150,20.133415
2010-09-20 16:48:00.00000070,20.237648
2010-09-20 16:48:00.000000165,21.324852
2010-09-20 16:48:00.00000097,20.95872
2010-09-20 16:48:00.00000075,20.14193
2010-09-20 16:48:00.000000164,20.251247
2010-09-20 16:48:00.000000162,20.221346
2010-09-20 16:48:00.00000026,20.266867
2010-09-20 16:48:00.000000126,20.042454
2010-09-20 16:48:00.00000077,19.99233
2010-09-20 16:48:00.000000138,20.265049
2010-09-20 16:48:00.000000118,19.765646
2010-09-20 16:48:00.00000011,19.977482
2010-09-20 16:48:00.00000073,20.612543
2010-09-20 16:48:00.000000120,20.411854
2010-09-20 16:48:00.00000034,21.068485
2010-09-20 16:48:00.00000057,20.34047
2010-09-20 16:48:00.00000044,19.916885
2010-09-20 16:48:00.00000079,19.987314
2010-09-20 16:48:00.00000013,20.183554
2010-09-20 16:48:00.00000060,20.263958
2010-09-20 16:48:00.00000098,19.688705
2010-09-20 16:48:00.00000022,20.208817
2010-09-20 16:48:00.00000043,20.051708
2010-09-20 16:48:00.000000130,20.30096
2010-09-20 16:48:00.00000094,20.499542
2010-09-20 16:48:00.000000153,20.34253
2010-09-20 16:48:00.0000009,20.627634
2010-09-20 16:48:00.000000119,20.266205
2010-09-20 16:48:00.00000089,20.257704
2010-09-20 16:48:00.00000053,20.456295
2010-09-20 16:48:00.00000014,20.107578
2010-09-20 16:48:00.00000093,20.228916
2010-09-20 16:48:00.000000144,20.139305
2010-09-20 16:48:00.00000030,20.013256
2010-09-20 16:48:00.000000147,21.274654
2010-09-20 16:48:00.000000108,20.645254
2010-09-20 16:48:00.00000064,20.266443
2010-09-20 16:48:00.00000010,20.670065
2010-09-20 16:48:00.00000042,20.035934
2012-04-01 22:22:28.0000001,20.234497
2012-03-05 09:19:32.0000001,20.205906
2012-03-05 09:19:32.0000002,20.210106
2012-03-05 09:19:32.0000005,21.87126
2012-03-05 09:19:32.0000003,20.223778
2012-03-05 09:19:32.0000004,20.245161
2012-08-20 14:47:36.0000003,20.380043
2012-08-20 14:47:36.0000004,19.57467
2011-12-01 01:36:08.0000002,20.124458
2013-06-21 11:33:28.0000002,20.192581
2013-06-21 11:33:28.0000004,20.255146
2013-06-21 11:33:28.0000001,20.144646
2013-06-21 11:33:28.0000003,20.093464
2013-04-10 11:33:28.0000001,19.982239
2013-04-10 11:33:28.0000002,20.350937
2014-03-29 14:59:28.0000003,20.191933
2014-03-29 14:59:28.0000002,20.151463
2010-04-05 06:01:24.0000001,20.218544
2014-12-01 00:12:44.0000001,21.36979
2012-08-01 18:54:24.0000001,20.467585
2012-08-01 18:54:24.0000002,20.176018
2012-08-01 18:54:24.0000003,20.101421
2013-07-13 18:28:20.0000005,20.252842
2013-07-13 18:28:20.0000001,20.161068
2013-07-13 18:28:20.0000002,20.271423
2013-07-13 18:28:20.0000004,20.252087
2014-03-06 04:23:32.0000001,20.412348
2014-10-07 19:04:08.0000002,20.415169
2014-10-07 19:04:08.0000005,20.352173
2014-10-07 19:04:08.0000006,20.228989
2014-10-07 19:04:08.0000004,20.230331
2013-08-21 09:32:24.0000002,20.413078
2013-08-21 09:32:24.0000004,20.045792
2013-08-21 09:32:24.0000003,20.023067
2015-01-26 07:13:44.0000006,20.2469
2015-01-26 07:13:44.0000002,20.201923
2015-01-26 07:13:44.0000004,20.34888
2015-01-26 07:13:44.0000003,20.21257
2009-03-16 09:55:24.0000003,20.354887
2009-03-16 09:55:24.0000005,20.18547
2009-03-16 09:55:24.0000004,20.036083
2009-03-16 09:55:24.0000006,20.32399
2009-03-16 09:55:24.0000002,20.210278
2011-03-06 21:01:00.000000150,20.186245
2011-03-06 21:01:00.00000026,20.25233
2011-03-06 21:01:00.000000148,20.228586
2011-03-06 21:01:00.00000088,20.333971
2011-03-06 21:01:00.00000098,20.21749
2011-03-06 21:01:00.00000054,20.109718
2011-03-06 21:01:00.000000101,20.070122
2011-03-06 21:01:00.000000175,20.279877
2011-03-06 21:01:00.00000029,20.40234
2011-03-06 21:01:00.000000106,20.299591
2011-03-06 21:01:00.00000099,20.193005
2011-03-06 21:01:00.000000158,20.252607
2011-03-06 21:01:00.000000130,20.315699
2011-03-06 21:01:00.00000027,20.102339
2011-03-06 21:01:00.00000032,21.42746
2011-03-06 21:01:00.000000111,19.95274
2011-03-06 21:01:00.00000024,20.620811
2011-03-06 21:01:00.000000118,20.386843
2011-03-06 21:01:00.00000016,20.158651
2011-03-06 21:01:00.00000066,20.309868
2011-03-06 21:01:00.000000133,19.947796
2011-03-06 21:01:00.00000070,20.219566
2011-03-06 21:01:00.000000104,20.305893
2011-03-06 21:01:00.00000076,20.380358
2011-03-06 21:01:00.000000141,20.202923
2011-03-06 21:01:00.000000145,20.254063
2011-03-06 21:01:00.000000143,20.24837
2011-03-06 21:01:00.00000092,20.203259
2011-03-06 21:01:00.00000080,20.304379
2011-03-06 21:01:00.00000015,21.298542
2011-03-06 21:01:00.000000153,20.832787
2011-03-06 21:01:00.00000093,20.473003
2011-03-06 21:01:00.000000162,20.425144
2011-03-06 21:01:00.00000062,20.273518
2011-03-06 21:01:00.000000129,20.863579
2011-03-06 21:01:00.000000107,21.177258
2011-03-06 21:01:00.00000045,20.283161
2011-03-06 21:01:00.000000115,20.205488
2011-03-06 21:01:00.0000002,20.19312
2011-03-06 21:01:00.00000044,20.461132
2011-03-06 21:01:00.000000167,20.121925
2011-03-06 21:01:00.000000169,20.146154
2011-03-06 21:01:00.00000067,22.467669
2011-03-06 21:01:00.0000007,20.28068
2011-03-06 21:01:00.000000135,23.237015
2011-03-06 21:01:00.000000128,19.90704
2011-03-06 21:01:00.0000004,20.10596
2011-03-06 21:01:00.00000010,20.09911
2011-03-06 21:01:00.000000151,20.191399
2011-03-06 21:01:00.00000055,20.43644
2011-03-06 21:01:00.00000095,20.174484
2011-03-06 21:01:00.000000102,20.395401
2011-03-06 21:01:00.00000034,20.094618
2011-03-06 21:01:00.000000108,20.213673
2011-03-06 21:01:00.00000012,20.237
2011-03-06 21:01:00.00000085,20.264816
2011-03-06 21:01:00.0000001,20.46666
2011-03-06 21:01:00.00000035,20.248024
2011-03-06 21:01:00.00000097,20.54597
2011-03-06 21:01:00.000000105,20.073856
2011-03-06 21:01:00.00000020,20.413916
2011-03-06 21:01:00.000000114,20.306072
2011-03-06 21:01:00.00000038,20.204391
2011-03-06 21:01:00.0000006,20.385544
2011-03-06 21:01:00.00000086,20.11239
2011-03-06 21:01:00.00000049,20.347137
2011-03-06 21:01:00.000000147,20.326967
2011-03-06 21:01:00.00000040,20.224123
2011-03-06 21:01:00.00000064,20.316109
2011-03-06 21:01:00.00000061,20.668446
2011-03-06 21:01:00.0000005,20.250704
2011-03-06 21:01:00.0000009,20.185705
2011-03-06 21:01:00.00000042,20.266762
2011-03-06 21:01:00.00000022,21.407497
2011-03-06 21:01:00.00000021,20.62022
2011-03-06 21:01:00.00000094,20.306702
2011-03-06 21:01:00.000000156,20.387388
2011-03-06 21:01:00.00000072,20.310028
2011-03-06 21:01:00.00000031,19.948341
2011-03-06 21:01:00.00000089,20.288677
2011-03-06 21:01:00.00000023,20.499565
2011-03-06 21:01:00.00000046,20.259638
2011-03-06 21:01:00.00000087,20.283674
2011-03-06 21:01:00.00000053,20.012856
2011-03-06 21:01:00.0000008,20.223942
2011-03-06 21:01:00.000000157,20.310472
2011-03-06 21:01:00.00000077,20.498571
2011-03-06 21:01:00.00000073,20.297794
2011-03-06 21:01:00.00000047,20.31849
2011-03-06 21:01:00.000000172,20.20916
2011-03-06 21:01:00.00000084,20.415466
2011-03-06 21:01:00.000000122,20.212755
2011-03-06 21:01:00.000000154,20.61221
2011-03-06 21:01:00.000000136,20.067356
2011-03-06 21:01:00.00000075,20.180574
2011-03-06 21:01:00.00000014,20.188137
2009-09-04 20:52:28.0000002,20.32442
2009-09-04 20:52:28.0000003,20.221212
2009-09-04 20:52:28.0000004,20.241665
2009-09-04 20:52:28.0000001,20.143978
2013-09-25 05:52:12.0000002,19.947918
2013-09-25 05:52:12.0000001,21.688595
2010-04-16 10:32:24.0000002,20.13151
2010-04-16 10:32:24.0000001,21.40424
2011-10-12 07:24:40.0000001,20.022533
2011-10-12 07:24:40.0000003,20.290668
2011-10-12 07:24:40.0000002,20.767609
2010-06-13 13:34:56.0000001,20.284056
2011-11-20 02:39:04.0000002,20.966068
2011-11-20 02:39:04.0000001,20.240479
2010-12-13 06:42:16.0000002,20.18095
2010-12-13 06:42:16.0000001,20.251106
2009-11-24 08:58:48.0000003,20.09636
2009-11-24 08:58:48.0000001,20.236475
2009-11-24 08:58:48.0000006,20.04887
2009-11-24 08:58:48.0000002,20.353891
2009-11-24 08:58:48.0000005,20.18976
2009-11-24 08:58:48.0000007,20.083382
2014-09-22 07:14:16.0000002,20.615524
2011-05-30 09:32:56.0000001,20.279003
2012-09-21 05:41:36.0000001,20.191994
2010-11-22 19:30:04.0000002,20.378895
2010-11-22 19:30:04.0000001,20.03453
2010-10-05 02:09:00.0000005,20.173992
2010-10-05 02:09:00.0000006,21.118942
2010-10-05 02:09:00.0000007,20.491455
2010-10-05 02:09:00.00000018,21.402248
2010-10-05 02:09:00.00000011,20.667694
2010-10-05 02:09:00.00000023,19.911377
2010-10-05 02:09:00.00000012,20.493896
2010-10-05 02:09:00.00000022,20.199795
2010-10-05 02:09:00.00000013,20.723225
2010-10-05 02:09:00.0000003,21.289722
2010-10-05 02:09:00.00000010,20.05597
2010-10-05 02:09:00.0000001,20.1756
2010-10-05 02:09:00.00000021,20.23224
2010-10-05 02:09:00.0000008,20.846506
2010-10-05 02:09:00.00000027,20.11663
2010-10-05 02:09:00.0000002,21.136768
2010-10-05 02:09:00.00000015,20.246202
2014-08-23 16:30:24.0000002,20.133968
2014-08-23 16:30:24.0000001,20.136879
2012-03-15 08:17:36.0000001,20.28564
2012-03-15 08:17:36.0000002,20.262974
2012-03-15 08:17:36.0000005,20.687803
